time,cont,conterr
-2.0,-0.399665035131008,0.1477939337491989
-1.4614699212610396,-0.3601529135524934,0.1259671449661255
-1.4217142070463482,-0.5723062868606896,0.1288681030273437
-1.4049338998152885,-0.6820087741688945,0.1262468993663787
-1.3790368531952502,-0.7418397094582794,0.1030125766992569
-1.3775530885631493,-0.416699879538035,0.1411572992801666
-1.3683445699185808,-0.2204886844866727,0.1415637880563736
-1.3638014967666885,-0.1198559233103604,0.154222771525383
-1.3225620179198958,-0.1297048457952505,0.1883785873651504
-1.2905463542602742,-0.4100602906909862,0.1782034039497375
-1.282974565673794,-0.218819830994998,0.1508637815713882
-1.2814449114138982,-0.1246684310538108,0.1664930880069732
-0.9230469183202828,-0.4363021908553453,0.1390887647867202
-0.8787328344110965,0.3227126780620399,0.2436660081148147
-0.8771266974382013,-0.4426163681986383,0.1559561192989349
-0.869524315766528,-0.5100123745934111,0.1548847556114196
-0.867964068421428,-0.2877802009490671,0.1371544897556305
-0.8406903329674813,-0.4298059024870151,0.1258121281862259
-0.8390841959945974,-0.8464192046524888,0.1151309534907341
-0.8269234446284182,-0.2343261369624178,0.1506135314702987
-0.3326462636282579,-0.4981751579663926,0.1450604200363159
-0.3295716585658641,-0.1186110004015399,0.1985145062208175
-0.2929823286691566,-0.3120397778245494,0.1765947341918945
-0.2914526744092607,-0.0861743399594878,0.1973541975021362
-0.2899230201493648,-0.1472860232773716,0.1413319855928421
-0.2487294309303676,-0.4365111707201241,0.1099476590752601
-0.2365074933938025,-0.2465634007591939,0.1645566970109939
0.2210732819114582,-0.5288623583974827,0.1494355350732803
0.2455783431549969,-0.769783302807346,0.1453227698802948
0.2485764655043914,-0.740445515217466,0.1135772764682769
0.2578155772341639,-0.7238465430998524,0.1533074229955673
0.2639341942737476,-0.0453217618196717,0.1860741674900055
0.269976328600332,0.3168134750216818,0.4655815362930298
0.2852116850288939,-0.1328604417535799,0.4122162759304046
0.2882709935486858,-0.41638640974085,0.1685231029987335
0.3446540495684496,0.2718171247057546,0.1951279938220977
0.7686742104115907,-1.4603453242994324,0.1625478267669677
0.7793970867734639,0.7547486942490234,0.4301601052284241
0.7824563952932557,-0.4372784253665731,0.2363333702087402
0.7840472357235488,-0.2259161901179391,0.2170174568891525
0.7855768899834445,-0.3312539836786725,0.151630699634552
0.7870453580729433,0.6515424953091538,0.2656969726085663
0.7886361985032364,-0.1579589235148677,0.1854943335056305
0.7963150628879201,0.2827318445010682,0.2132208347320556
0.809944282343587,-0.5052924150758074,0.1691142171621322
0.8221968129653563,-0.7108061995369603,0.2639675736427307
0.8237570603104452,0.8533155401905597,0.7586454153060913
0.8253784938259425,-0.0801557198535349,0.4299092888832092
0.8268928515432363,-0.8302352068378211,0.2605867087841034
0.8298297877222338,-0.4726109496492869,0.2446254789829254
0.8313441454395276,-0.4941179631628207,0.1309277117252349
0.8314971108655262,-0.7772677673934687,0.282521516084671
0.8345258263001138,-0.2153567360927688,0.2832318246364593
0.8374474659365201,-0.5406010559453969,0.1278607994318008
0.8389618236538139,-1.0602921837052428,0.1584303826093673
0.84049147791371,-0.144697658380615,0.1683792322874069
0.8421588010569914,-0.7908902691511444,0.2039287388324737
0.8435813795186946,-0.2054421342218018,0.1408450156450271
0.8481550457557914,-0.6975389635494333,0.1197205111384391
0.8497458861860734,-0.3221424615738273,0.1492307335138321
0.8558033170552712,2.0,0.7600897550582886
0.8680405511344382,0.0274390562469304,0.5467843413352966
0.874159168174022,-0.2741368012049126,0.2010528147220611
0.8756888224339181,-0.489896569894062,0.1632448732852935
0.886381105710587,-0.1701902164583528,0.2013756483793258
1.2995101282232762,-0.6918726237869839,0.1441127955913543
1.32094058440441,-0.5375051685198702,0.3628030717372894
1.322485535206908,0.1869115910682004,0.5095155835151672
1.3270592014439937,-0.6841343979364676,0.2967206835746765
1.3286194487890937,-0.6628124808746105,0.182946115732193
1.3301796961341823,-0.9905108214252129,0.1415168792009353
1.3316481642236813,-1.1545241901657062,0.1941570937633514
1.3377361881780718,-0.1535733317809113,0.1971819698810577
1.3485202507103424,0.1004476647246468,0.2858956456184387
1.349942829172035,-0.745610303304425,0.1494329422712326
1.35145718688934,-0.6340001283733567,0.135731816291809
1.3529868411492356,0.5093914058523317,0.215773656964302
1.3546235712073238,-0.2692257743823525,0.135016843676567
1.3560461496690277,-0.4774712242189751,0.2992123961448669
1.368283383748195,-0.3170493237262304,0.2874095439910888
1.374524373128573,0.1062602903924494,0.3488925993442535
1.3760387308458668,-0.7840924526921831,0.2353685647249221
1.3806276936255544,-0.5082718708623852,0.2277410626411438
1.382050272087258,-0.3311315811864384,0.1781598478555679
1.3835799263471538,-0.4356364407146513,0.1376170665025711
1.3850789875218457,-0.4465541459366104,0.1291786283254623
1.3913352734448257,-0.4885829821725305,0.3473513126373291
1.3927425553639274,-0.3885353646176246,0.2220921069383621
1.3942569130812212,-0.0972771416331235,0.1495583057403564
