time,cont,conterr
-2.0,-0.2508939070470461,0.1249315217137336
-1.913069748410113,0.1592802131660931,0.1747844070196151
-1.4614852178036415,-0.8765758718416365,0.0838894918560981
-1.460047342799336,-0.9202506117820112,0.085387960076332
-1.4570186273647483,-0.5934026230937757,0.1214305534958839
-1.3790368531952502,-0.5475154876051822,0.0987489968538284
-1.3775683851057514,-0.6314460134784414,0.0947097539901733
-1.3638167933092902,-0.7556479369467282,0.1223341971635818
-1.3225620179198958,-1.0558891928826442,0.0830238461494445
-1.282974565673794,-0.8947723791782813,0.0765836611390113
-1.2814449114138982,-0.6009631280418362,0.1021251529455185
-0.9230469183202828,-1.0653966951226388,0.0860568210482597
-0.8787328344110965,-1.1467981317300826,0.0692011043429374
-0.8771266974382124,-1.2037137913980946,0.0873794704675674
-0.869524315766528,-1.051796707165921,0.0763466954231262
-0.8679793649640302,-0.953878132020022,0.0719459876418113
-0.8375698382773034,-1.0645715072669466,0.068992018699646
-0.3326462636282579,-1.4159833312053158,0.0649770647287368
-0.2929823286691566,-1.4991511158714297,0.0598171316087245
-0.2914526744092607,-1.519921317222838,0.0688757449388504
-0.2899383166919669,-1.4628740735454258,0.0551036223769187
-0.2487294309303676,-1.0910667281468798,0.0606454387307167
0.2210732819114582,-1.0003495897199446,0.0780302286148071
0.2242090731442489,-0.9543286399844786,0.0974337086081504
0.2485611689617894,-0.7073053100280968,0.0973890647292137
0.2578155772341639,2.0,0.6932770013809204
0.2639341942737476,-1.0149130402541142,0.0961983948945999
0.2852116850288939,-0.9456530163125154,0.1781335175037384
0.2882709935486858,-1.0864456761550312,0.1093400865793228
0.3446540495684496,-0.8347812220697619,0.0942416489124298
0.7595727675652144,-1.4767729133201497,0.0565536320209503
0.7671598526942969,-1.3384446658574587,0.0647381246089935
0.7686742104115907,-1.5741673826658145,0.0908829942345619
0.7778521359709658,-1.0010811076028248,0.2387125641107559
0.7793970867734639,-1.3028277738160052,0.1143610626459121
0.7840472357235488,-1.3527003436238354,0.0755368694663047
0.7855768899834445,-1.335886583504838,0.0766229256987571
0.7870453580729433,-0.992766782397406,0.0921571627259254
0.7886361985032364,-1.465496832784045,0.0795833840966224
0.796315062887909,0.0527997564580684,0.212459921836853
0.809944282343587,-1.242751867684473,0.0696428194642067
0.8221968129653563,-1.426942718023832,0.145928606390953
0.8223191853061396,-1.619093285814412,0.1772009432315826
0.8237570603104452,-1.3501378007963112,0.1245187893509864
0.8252255283999439,-1.4450388646753254,0.0978449359536171
0.8253784938259314,-1.0373269266045593,0.1874887943267822
0.8299521600630282,-1.5038256935620298,0.1420571058988571
0.8313441454395276,-1.4169356425955286,0.0959539785981178
0.8314971108655147,-1.2326934967948748,0.1458058804273605
0.8329043927846276,-1.4483752998972423,0.0821126475930213
