time,cont,conterr
-2.0,-0.7868119566296754,0.0976371094584465
-1.913069748410124,-0.5463685032545795,0.0982783436775207
-1.4614699212610494,-0.4410049924616537,0.1290056556463241
-1.4600473427993457,-0.3899392418319602,0.1369318515062332
-1.457018627364758,-0.7478689501385791,0.1282320022583007
-1.3790368531952597,0.0421316818185855,0.1483388841152191
-1.3775683851057607,-1.0114492583531196,0.0858144313097
-1.3638014967666976,-0.4453600801682811,0.1401674300432205
-1.3225620179199051,-0.5609540747695614,0.1131416633725166
-1.282974565673792,-0.3093087291341283,0.1229973435401916
-1.281444911413896,-0.1655258335063691,0.1193283274769783
-0.9230469183202908,-0.6634322496772438,0.1038028672337532
-0.8787328344111045,-0.5381963942329462,0.1027157381176948
-0.8695243157665249,-0.2759450016701725,0.1436944156885147
-0.867964068421436,-0.2360233643594211,0.1020679995417594
-0.8375698382773002,-0.4418211200086668,0.1059343367815017
-0.3326462636282643,-0.3934529237047068,0.1345560550689697
-0.3265582396738737,-0.5356902326505186,0.1257727742195129
-0.2929823286691631,-0.646586077080719,0.1287751048803329
-0.2914526744092671,-0.351530690548629,0.1397219002246856
-0.2487294309303738,-0.493551328464247,0.082777515053749
0.2210732819114529,-1.2751487356342597,0.0909996852278709
0.2242090731442441,-1.3070571560121562,0.1016161367297172
0.245578343154992,-1.2153403089367774,0.112273097038269
0.257815577234159,-0.5708848303194927,0.1323547810316085
0.2607984030409516,-0.9866729260519762,0.1226584985852241
0.2639341942737427,-0.0976753004053554,0.1393430680036544
0.2699763286003271,-0.706575062970018,0.1792547553777694
0.285211685028889,-0.8907490498072463,0.1904082745313644
0.2882709935486809,-0.7618622875044012,0.1557142883539199
0.3446540495684451,-0.5458412704144737,0.107395626604557
0.7686742104115982,-0.5445773560717475,0.2429786324501037
0.7778674325135646,-0.1680500510079716,0.4031890034675598
0.7840472357235453,-0.3526248792510404,0.1358977854251861
0.7870453580729402,-0.1983623281302193,0.1288020759820938
0.7886361985032333,-0.5199238040210532,0.1434751003980636
0.796315062887917,1.447662209863949,0.2901864349842071
0.8099442823435838,-0.5320862711818568,0.1094747632741928
0.8221968129653532,-0.0945624599384293,0.3577510118484497
0.8223191853061471,-0.6977709967770185,0.3566646873950958
0.8252255283999408,2.0,0.8579443693161011
0.825378493825939,0.4396905215452253,0.3998568654060364
0.8268928515432328,-0.1148537019148301,0.4530970454216003
0.8298297877222303,-0.5395216987008766,0.2120398730039596
0.8299521600630246,-0.9932705589209784,0.2211498916149139
0.8313441454395245,-0.4804066192999585,0.2050874978303909
0.8314971108655227,-0.6314877174609765,0.2990189790725708
0.837447465936517,-0.1622252114799534,0.1408621072769165
0.8389618236538108,-0.2543970677187182,0.1856851875782013
0.8404914779137069,-0.6007782101167383,0.141425147652626
0.8421588010569989,-0.6943475945001669,0.1589138507843017
0.8435813795186915,-0.4623543113021027,0.125176340341568
0.8467018742088808,-0.1429920463676004,0.1717013120651245
0.8481550457557883,-0.4725234049852393,0.1392222195863723
0.8497458861860814,0.1617124233751998,0.1611141860485077
0.8528357877910664,0.829828378488171,0.2773904502391815
0.8741591681740188,-0.5951989310895844,0.1459215134382248
0.8772490697790039,0.0079662715429686,0.2074868530035019
0.8787481309537064,-0.8832558433468518,0.1211626604199409
0.8848514514506882,-0.7851724791679833,0.1421190500259399
0.8863811057105839,-0.4461653741637919,0.1485161036252975
1.2995101282232744,-0.4765245966759053,0.1279110461473465
1.3209405844044193,-0.9199490823079076,0.2279011905193328
1.3301796961341807,-1.9280941074507751,0.1053287833929061
1.3316481642236906,-2.0,0.1070943921804428
1.33773618817807,-0.6321991206767223,0.1420146375894546
1.3485202507103409,-0.9071329908727328,0.1216370835900306
1.351457186889338,-0.850469905296704,0.1040251404047012
1.3529868411492338,-0.3621909052335081,0.0851809978485107
1.354623571207322,-0.5747451858405481,0.1033201590180397
1.3560461496690257,-1.149580651277005,0.1476459503173828
