time,cont,conterr
-2.0,-0.5397071722555866,0.0520207062363624
-1.9127671821635492,-0.5373360193547798,0.0477094687521457
-1.4581680033769446,-1.1152708030111644,0.0502900891005992
-1.4551440960896445,-1.1575322659932354,0.054638210684061
-1.3768909014160142,-1.3123271034343087,0.0435600541532039
-1.375401972447134,-0.8181055837759281,0.0567368902266025
-1.3616025173644404,-1.1624239737052566,0.0562227554619312
-1.320219501899535,-1.039297521856065,0.0470174252986907
-1.2804942630185272,-0.8708444581530093,0.050193652510643
-1.278959284700096,-0.5626138587139902,0.0512624941766262
-0.9192985149084731,-0.6188660876940961,0.0556399077177047
-0.8748301930235178,-0.6788051702699867,0.0486435443162918
-0.873233815572348,-0.6072657522627192,0.0745829939842224
-0.8655896235465668,-0.7393804158192554,0.054579734802246
-0.8640392954449481,-0.6174395404204489,0.0514997467398643
-0.833539276257715,-0.5994004645917415,0.0438317880034446
-0.8228558271614348,-0.6549490587679674,0.0441576912999153
-0.3268582831267486,-0.5309936672867772,0.0573039501905441
-0.3207490694193873,-0.533634707509618,0.0624300651252269
-0.2870562953298259,-0.6042391587226561,0.062780424952507
-0.2855059672282072,-0.21794847079916857,0.0588476881384849
-0.2839863386929633,-0.3771337966399064,0.051302284002304
-0.24264937257760932,-0.41772774152505976,0.0427971333265304
0.22878851836217695,-0.6793979584951884,0.0541852079331874
0.23193522391496524,-0.7843214743558877,0.0627931058406829
0.2533788710234517,-0.5319238146645238,0.0729346275329589
0.2563874285275758,-0.4532709379548179,0.0554829090833663
0.2656740473540893,2.0,0.1349584311246872
0.26866725507502576,-0.02876227746344906,0.0709046497941017
0.27181396062781404,-0.7730729563264598,0.0580459050834178
0.2778771249856131,-0.8025388685937933,0.0778765082359314
0.29315015925399956,-0.25902917674728343,0.1012545526027679
0.29622011589086217,-0.8432773959728983,0.063422255218029
0.3527994167082391,-0.46431222107627557,0.0627775341272354
0.7691776353659034,0.2591978563235511,0.0539485141634941
0.7783107563605647,-0.030434614976823093,0.0980280861258506
0.7875206262711525,0.12160833566271334,0.1642087548971176
0.7890709543727712,-0.17741235891158702,0.1114856526255607
0.7937219386776158,-0.28018159561241607,0.0593614727258682
0.7952722667792345,-0.6041186733110475,0.0647391602396965
0.7967458459649275,0.6275699538299842,0.0720604509115219
0.7983422234160971,-0.18774036839619868,0.0768645107746124
0.806047814574617,1.2271101814992078,0.0919597521424293
0.819724471391845,0.0635825614234582,0.058325283229351
0.8320196477224822,0.6126345822047807,0.1940500140190124
0.8321424459879485,0.914754161566111,0.2736220061779022
0.8335699758240898,-0.25567486288761443,0.1011240482330322
0.83505890479297,-0.12021070488785646,0.1135303825139999
0.8352124026248111,0.23805989570782282,0.1413949877023697
0.8396791895314513,-0.09096648577791533,0.0999586060643196
0.8398019877969283,-0.6653204430007555,0.1175015419721603
0.8411834682835075,-0.30351239071973546,0.0826224014163017
0.8413523158985359,0.1156997310765564,0.1395624876022339
0.8443915729690348,-0.07997339682111715,0.0717573836445808
0.8473080317740562,-0.29920383239997683,0.0607964098453521
0.8488430100924877,0.15752744657676354,0.0777916610240936
0.8503779884109188,-0.14383548439953509,0.0665843933820724
0.8520511147780034,0.22422817045312549,0.0756190717220306
0.8534786446141451,-0.17978833122885884,0.0615115575492382
0.8566100003837462,0.12183484823657986,0.0744807720184326
0.8580682297862512,-0.23402604412658112,0.0673401355743408
0.8596646072374212,0.3212141073958712,0.0644427388906478
0.862749913657471,0.16854945203236094,0.0800390616059303
0.8672627499136625,0.42628702516698747,0.1836355924606323
0.8841628611995827,0.13054835320538904,0.0759475007653236
0.8872635174028201,0.10214753197682347,0.0901214033365249
0.8887677961548763,0.035268489691263394,0.0784376561641693
0.8948770098622378,-0.11318881509827206,0.0942011103034019
0.8964119881806689,0.4881153189971701,0.0926647931337356
1.3109942822057712,-0.15893953560103347,0.0585223697125911
1.332499328446985,-0.05141353484919575,0.1306801736354828
1.340189569822329,-0.5220488303276272,0.0516838245093822
1.3417705974903114,-1.238122548121884,0.0584609322249889
1.3432288268928279,-1.5377794056695626,0.0534550175070762
1.3448098545608103,0.11184419790451283,0.0530334636569023
1.3493380406001778,-0.4977734295931482,0.0667038485407829
1.3601596377451224,-0.016251072320158988,0.0872166082262992
1.361587167581264,-0.7808177585857932,0.0570174716413021
1.3631221458996952,-0.8676636432860734,0.0502670742571353
1.363229594381985,-0.3452340790577113,0.0527143627405166
1.3646571242181267,-0.13527138134115146,0.0464393533766269
1.36628420123566,-0.9331209577144424,0.0543262436985969
1.3677117310718017,-0.3029918937414917,0.0859540924429893
1.3678345293372787,0.07195388782324885,0.0625011771917343
1.3800069074024393,-0.7025407963603796,0.0891602337360382
1.3800529567519901,-0.22011238879196915,0.0965130180120468
1.38626961894163,0.09373765024530378,0.0783463716506958
1.3877738976936977,-2.0,0.0702265128493309
1.392394182432179,0.5032097313657204,0.1033546701073646
1.3939291607506101,-0.35526810413794574,0.0693654417991638
1.3953873901531155,0.23851774027200268,0.0614792108535766
1.396860969338808,-0.9047201364858768,0.0594083331525325
1.4031390306611975,-0.37459396416282287,0.0813710317015647
1.4045358609309644,-0.7148785025109188,0.0727708339691162
1.4060554894662078,-0.4132553230454803,0.0473448634147644
1.409140795886258,-0.6278446605685104,0.0620627589523792
1.4106911239878768,-0.3860448976838011,0.0596425868570804
1.4121647031735693,-0.7745669754306266,0.0999202281236648
1.4122721516558592,-0.10200776889935481,0.0814063400030136
1.4214820215664465,0.5580546907380395,0.3581253290176391
1.422940250968952,-0.917506048367666,0.083645187318325
1.422986300318514,-0.690342853287309,0.1136608868837356
1.4245366284201215,-0.6822173171272363,0.1067631170153617
1.4290955140258643,-0.7764079925202685,0.1038774475455284
1.430645842127483,-0.37008780976799693,0.0675918087363243
1.435235427299589,-0.35125834963902935,0.0714772716164588
1.4382900341532645,-0.27621039644521117,0.0852360501885414
1.4398250124716956,-0.833951825113018,0.0675141811370849
1.441406040139689,0.233235659826303,0.1275175064802169
1.4429103188917454,-0.5835638620875816,0.108408473432064
1.444445297210177,-0.7701234734498374,0.0561433061957359
1.449034882382283,-0.15173450798577726,0.2437909394502639
1.4536244675544006,0.07489855128340617,0.1411851495504379
1.8804865881269417,-0.37189027152592735,0.1038386523723602
1.883571894546992,-0.690791059018568,0.0735996812582016
1.8973253002801345,-0.7032637088301377,0.0482646524906158
1.9096511761771358,-0.41300471338929734,0.05472918972373
1.926551287463067,-0.618682949868433,0.0584371760487556
1.9342415288384105,-0.6189672954398713,0.0526647567749023
1.9357458075904668,-0.5764263063028361,0.0720618739724159
1.9388464637937042,-0.5503966379750773,0.068520151078701
1.940366092328948,-0.6474741438306679,0.0599399395287036
