time,cont,conterr
-2.0,-0.6418140783385269,0.1254573166370391
-1.9127671821635492,0.10916024997758145,0.122197188436985
-1.4581680033769446,0.15808177998805828,0.1397102773189544
-1.4580605548946548,-0.003674326284100138,0.1315820217132568
-1.4551287463064568,0.05641925586662788,0.1752644479274749
-1.3616025173644404,0.2614509539637342,0.1944402605295181
-1.280478913235351,0.0510562167768458,0.160910353064537
-1.2789439349169198,0.42778284681231504,0.1352413594722747
-0.9192985149084731,0.6422333741531383,0.1563046276569366
-0.8748301930235178,0.7197269217844413,0.1610659211874008
-0.8732184657891717,0.2597426429054499,0.1442186832427978
-0.8655896235465668,-0.11522358545878864,0.1221758872270584
-0.8640392954449481,0.30643076316554874,0.1117480769753456
-0.8335392762577263,0.04524113242105221,0.1138610392808914
-0.8228404773782585,0.2204767625980697,0.1104736626148223
-0.8227637284623326,0.358099489609895,0.141653910279274
-0.3268582831267486,1.5070922783527552,0.3043434917926788
-0.3237729767066988,-0.37580452334987924,0.1098001897335052
-0.3207490694193873,-0.36441954044669433,0.1448424011468887
-0.2870409455466385,-0.4961835567199586,0.1288022547960281
-0.2855059672282072,0.44255625091557826,0.1361033320426941
-0.2839863386929633,0.25325655076785436,0.1319127529859542
0.22880386814536413,-0.17452139153724322,0.1200256273150444
0.23195057369815286,-0.34459872602458597,0.1162320673465728
0.2563874285275758,0.08256012112550737,0.1539662182331085
0.26866725507502576,-0.83989771136014,0.1482004523277282
0.27181396062780294,-0.09102035652306628,0.1654828488826751
0.29315015925399956,0.48410423007322123,0.3767598867416382
0.2962354656740498,-0.3683602724433983,0.1919050514698028
0.7599524156721285,0.23684417109947864,0.1895753592252731
0.7691776353659034,0.8073852583862005,0.1291130930185318
0.7752714992900773,0.2934040558000328,0.1956200450658798
0.7767911278253212,0.4945123063331476,0.1537835299968719
0.7937219386776158,-0.24822310247359702,0.1864447295665741
0.7952722667792345,-0.5345332038846664,0.186489850282669
0.7967458459649275,1.046199162644395,0.2223212271928787
0.822901876510997,-0.578437363683004,0.1509541422128677
0.8320196477224822,-0.5839686590123063,0.4411354064941406
0.8321424459879485,-0.8805527537843933,0.6370697021484375
0.8396791895314513,-0.1151786142918032,0.3093098998069763
0.8398019877969283,0.2462603107746837,0.6245139837265015
0.8411988180666952,-0.19552670378106352,0.1972503960132599
0.8443915729690348,-0.4485263414309286,0.1729089915752411
0.8473080317740562,0.022492406295112843,0.1588046252727508
0.8488430100924877,0.8635269547415527,0.3269809782505035
0.8503779884109188,-0.08063917594784265,0.1575644612312317
0.8520511147780034,-0.2671700049040129,0.2817233502864837
0.8566100003837462,0.1428446626378843,0.1941949725151062
0.8580682297862512,-0.7246444615432097,0.1220199987292289
0.8596646072374212,0.7611314045534692,0.1976177543401718
0.867278099696839,-1.1691883035611124,0.1926459968090057
0.8826432326643388,0.5995742867959235,0.2942900955677032
0.8841628611995827,1.670298932186931,0.4457848966121673
0.8872635174028201,0.21315686468103667,0.2664868533611297
1.31099428220576,0.8311015172182068,0.2029532492160797
1.332499328446985,-0.14598611816806972,0.3800194561481476
1.340189569822329,0.00022032707624664027,0.1587497591972351
1.343244176676004,-2.0,0.119256779551506
1.3616485667139915,0.03173265610262854,0.1658538877964019
1.3631221458996952,0.04511624547315707,0.121669091284275
1.363229594381985,-0.5439476823558327,0.0943030565977096
1.3646571242181267,0.5079477292255183,0.1350079774856567
1.36628420123566,-0.1379849881537858,0.1201786771416664
1.3677117310718017,-0.08666361156737912,0.1701319068670272
1.3800529567519901,0.21018789750549915,0.2847276628017425
1.38626961894163,2.0,0.4659506380558014
1.3877738976936977,-1.1890448338704478,0.2141172289848327
1.392394182432179,0.5766107907168161,0.1661483198404312
1.3939291607506101,-0.9721078795803066,0.1758102178573608
1.3953873901531155,-0.5814973015569387,0.1052338629961013
1.4031390306611975,-0.7197722884761928,0.2041344791650772
1.4060554894662078,0.5581878004041569,0.1450643986463546
1.409140795886258,0.10233651811530686,0.1625640094280243
1.4106911239878768,-0.20797418488893693,0.1141255795955658
1.4121647031735693,0.14388014650041825,0.2690020799636841
1.4122721516558592,0.3838382643819114,0.1243905276060104
1.4214820215664465,-1.7309755574093582,0.4114581048488617
1.4245519782033091,-1.0374191454657558,0.3610260486602783
1.4260255573890017,-0.1964839528429465,0.5363923907279968
1.4290955140258643,-0.6086829455105787,0.3223755359649658
1.430645842127483,-1.2598755688944183,0.1849570274353027
1.435235427299589,-0.14839771182984451,0.1396484076976776
1.4383053839364517,0.022990055567770007,0.2657605409622192
1.4398403622548832,0.632637666229793,0.2456855922937393
1.442925668674933,0.00911540241209785,0.2237846702337265
1.444445297210177,0.7620551526668775,0.2042906880378723
1.449034882382283,-0.8775812156978049,0.1705514043569564
1.4536244675544006,-0.3443760455759244,0.2109453082084655
1.883571894546992,0.4468122557109204,0.3770650625228882
1.8973253002801345,0.16320965982248925,0.1146155372262001
1.9096511761771358,0.00838445285054501,0.1113777086138725
1.926551287463067,-0.878357472622393,0.1325252205133438
1.9342415288384105,-0.19712755075781807,0.1989597678184509
1.9357458075904668,-0.9308959778245174,0.1084821969270706
1.9403814421121357,-0.3096070842047032,0.1325806528329849
1.9419010706473792,-0.35127395810987205,0.1462451666593551
1.9434513987489979,-0.3866487843323445,0.1569135785102844
1.949591312022723,0.2241806148066776,0.2473457753658294
1.951110940557967,-0.5323188584284821,0.1399517208337783
1.9526612686595857,0.5421245109026955,0.2385032325983047
1.954165547411642,-0.6396492130317701,0.2540438771247864
1.9570513066502886,-0.6563495347367905,0.5140778422355652
1.9572662036148794,-0.9336583228572923,0.1959200650453567
1.9664607237422795,-1.7826829859529871,0.4586809575557709
1.9724624889673397,-0.006100119285328276,0.1757526844739914
1.977082773705821,0.6215791099238994,0.1816145330667495
1.9800759814267574,0.19874548440487816,0.1714390367269516
1.9817184082274895,-0.47914110608404625,0.1881469935178756
1.9832073371963586,-0.5663045225341095,0.2162798643112182
1.9862926436164083,-0.12176275702126937,0.1266879737377166
1.9878122721516522,0.0662496681917939,0.1501127630472183
1.9908822287885148,0.1893579411709303,0.1921723932027816
1.9955025135269961,-0.5756436930879829,0.1629765182733535
1.9970374918454272,0.011350710681398368,0.2116720080375671
1.9985264208143074,-0.1740039858020448,0.1549850404262542
2.0,-0.5307566146698262,0.1860912889242172
